,region,price,description,dateStata,dateISO,year
7011,10,1.9,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7012,6,4.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7013,9,4.9899998,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7014,9,4.9899998,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7015,5,4.1500001,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7016,9,4.79,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7017,10,4.9899998,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7018,4,4.9899998,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7019,3,4.5,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7020,11,4.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7021,5,4.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7022,7,4.9899998,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7023,7,4.75,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7024,8,4.0999999,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7025,5,4.9899998,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7026,11,3.5,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7027,8,4.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7028,5,4.75,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7029,12,4.9899998,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7030,5,4.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7031,9,4.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7032,8,4.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7033,12,4.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7034,7,3.99,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7035,4,4.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7036,5,3.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7037,7,4.0999999,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7038,3,4.79,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7039,3,4.1500001,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7040,11,4.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7041,8,4.1500001,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7042,6,4.1500001,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7043,8,4.9899998,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7044,9,3.0,COLD/FLU DRINK POWDER,01-07-2020,2020-07-01,2020
7045,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7046,13,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7047,6,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7048,11,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7049,9,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7050,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7051,2,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7052,4,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7053,9,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7054,6,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7055,7,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7056,10,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7057,8,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7058,7,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7059,7,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7060,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7061,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7062,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7063,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7064,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7065,5,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7066,2,2.5,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7067,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7068,11,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7069,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7070,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7071,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7072,5,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7073,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7074,6,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7075,5,4.0,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7076,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7077,5,3.6900001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7078,8,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7079,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7080,7,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7081,10,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7082,3,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7083,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7084,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7085,9,2.55,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7086,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7087,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7088,12,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7089,4,5.0,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7090,2,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7091,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7092,10,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7093,10,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7094,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7095,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7096,12,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7097,8,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7098,5,4.3499999,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7099,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7100,4,2.55,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7101,2,2.5,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7102,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7103,9,2.55,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7104,2,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7105,4,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7106,3,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7107,7,2.3499999,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7108,2,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7109,7,2.29,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7110,4,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7111,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7112,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7113,4,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7114,12,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7115,4,2.8499999,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7116,10,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7117,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7118,2,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7119,2,2.8,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7120,5,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7121,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7122,3,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7123,12,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7124,3,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7125,6,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7126,12,5.5,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7127,2,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7128,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7129,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7130,7,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7131,9,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7132,10,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7133,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7134,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7135,3,2.5,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7136,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7137,9,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7138,7,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7139,9,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7140,7,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7141,12,5.5,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7142,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7143,13,2.6900001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7144,4,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7145,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7146,3,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7147,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7148,2,2.99,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7149,3,2.74,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7150,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7151,8,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7152,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7153,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7154,12,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7155,8,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7156,9,2.29,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7157,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7158,10,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7159,13,8.5900002,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7160,10,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7161,12,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7162,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7163,2,5.0,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7164,5,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7165,9,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7166,6,2.55,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7167,12,2.29,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7168,7,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7169,5,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7170,3,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7171,2,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7172,13,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7173,6,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7174,6,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7175,3,2.4000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7176,4,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7177,6,3.99,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7178,11,5.0,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7179,4,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7180,7,2.3,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7181,5,3.9000001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7182,4,2.55,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7183,6,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7184,3,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7185,11,2.55,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7186,9,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7187,7,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7188,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7189,11,2.2,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7190,13,4.9899998,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7191,2,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7192,5,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7193,9,2.49,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7194,2,2.6500001,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7195,3,2.55,INDIGESTION TABLETS 16-24 PACK,01-09-2021,2021-09-01,2021
7196,10,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7197,12,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7198,4,2.2,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7199,8,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7200,2,1.7,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7201,13,2.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7202,10,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7203,9,2.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7204,4,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7205,5,0.99000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7206,11,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7207,8,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7208,7,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7209,11,0.94999999,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7210,9,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7211,8,0.94999999,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7212,7,1.15,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7213,11,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7214,5,2.55,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7215,9,1.1,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7216,2,2.75,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7217,13,2.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7218,2,1.15,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7219,13,0.80000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7220,5,2.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7221,10,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7222,4,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7223,7,0.80000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7224,3,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7225,8,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7226,10,1.15,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7227,7,2.2,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7228,5,1.1,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7229,9,0.69,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7230,4,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7231,10,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7232,3,1.15,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7233,8,1.65,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7234,2,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7235,7,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7236,6,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7237,3,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7238,3,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7239,3,0.80000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7240,5,1.15,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7241,7,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7242,2,1.79,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7243,2,0.75,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7244,8,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7245,6,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7246,9,0.75,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7247,6,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7248,11,1.1,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7249,3,1.1,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7250,11,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7251,2,1.15,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7252,5,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7253,2,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7254,5,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7255,9,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7256,9,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7257,3,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7258,4,1.59,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7259,3,0.75,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7260,2,0.75,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7261,3,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7262,7,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7263,6,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7264,10,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7265,12,1.1,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7266,12,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7267,9,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7268,9,0.69,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7269,4,1.65,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7270,7,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7271,8,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7272,11,0.99000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7273,12,0.94999999,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7274,5,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7275,9,0.94999999,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7276,12,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7277,13,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7278,3,1.2,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7279,12,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7280,4,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7281,12,1.15,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7282,3,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7283,9,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7284,9,1.65,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7285,3,0.80000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7286,2,0.80000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7287,8,0.94999999,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7288,2,0.69,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7289,6,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7290,6,1.15,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7291,12,0.69,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7292,9,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7293,13,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7294,3,2.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7295,12,2.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7296,8,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7297,10,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7298,8,2.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7299,6,0.69,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7300,8,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7301,4,2.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7302,2,1.73,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7303,13,1.15,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7304,11,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7305,2,2.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7306,2,2.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7307,5,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7308,3,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7309,7,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7310,6,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7311,4,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7312,2,1.5,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7313,4,1.15,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7314,8,2.4000001,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
7315,6,1.0,TISSUES-LARGE SIZE BOX,01-09-2021,2021-09-01,2021
